"","player_api_id","player_fifa_api_id.x","player_name","birthday","overall_rating","gk_total","n_appearances","n_leagues"
"8425","115488","163072","Paulo Arantes","1986-11-15 00:00:00","62","38","12","1"
"8426","25924","139124","Paulo Assuncao","1980-01-25 00:00:00","79","103","92","1"
"8427","24422","117893","Paulo Cesar","1980-01-05 00:00:00","73","49","56","1"
"8428","31103","140222","Paulo da Silva","1980-02-01 00:00:00","79","148","50","2"
"8429","325916","211110","Paulo Dybala","1993-11-15 00:00:00","81","50","74","1"
"8430","30856","120202","Paulo Ferreira","1979-01-18 00:00:00","83","91","27","1"
"8431","278285","205186","Paulo Gazzaniga","1992-01-02 00:00:00","65","341","20","1"
"8432","108807","184401","Paulo Henrique","1989-03-13 00:00:00","72","121","34","2"
"8433","522771","229498","Paulo Henrique","1996-10-23 00:00:00","62","41","2","1"
"8434","25374","120761","Paulo Jorge","1980-06-16 00:00:00","71","139","1","1"
"8435","34234","168962","Paulo Jorge","1981-05-05 00:00:00","70","102","50","1"
"8436","22125","53525","Paulo Lopes","1978-06-29 00:00:00","74","367","34","1"
"8437","39105","164849","Paulo Machado","1986-03-31 00:00:00","75","41","103","1"
"8438","46635","176489","Paulo Monteiro","1985-01-21 00:00:00","70","39","33","1"
"8439","193927","210679","Paulo Oliveira","1992-01-01 00:00:00","80","52","89","1"
"8440","158783","191052","Paulo Regula","1989-03-12 00:00:00","69","41","20","1"
"8441","32039","163010","Paulo Santos","1972-12-11 00:00:00","71","351","30","1"
"8442","25108","159382","Paulo Sergio","1984-01-24 00:00:00","71","52","66","1"
"8443","24807","20665","Paulo Sousa","1975-05-13 00:00:00","69","135","9","1"
"8444","150039","189587","Paulo Tavares","1985-12-09 00:00:00","71","44","70","1"
"8445","97515","183254","Paulo Vinicius","1984-08-12 00:00:00","78","69","119","1"
"8446","75578","198479","Paulus Arajuuri","1988-06-15 00:00:00","70","58","41","1"
"8447","209419","204478","Pavel Cmovs","1990-06-29 00:00:00","66","51","40","1"
"8448","212156","203605","Pavel Kaderabek","1992-04-25 00:00:00","74","55","25","1"
"8449","154911","194859","Pavel Komolov","1989-03-10 00:00:00","61","59","18","1"
"8450","10950","180942","Pavel Krmas","1980-03-03 00:00:00","69","46","93","1"
"8451","30725","6235","Pavel Nedved","1972-08-30 00:00:00","88","125","28","1"
"8452","34112","138986","Pavel Pardo","1976-07-20 00:00:00","84","166","9","1"
"8453","30138","137011","Pavel Pergl","1977-11-14 00:00:00","65","48","27","1"
"8454","41244","147042","Pavel Pogrebnyak","1983-11-08 00:00:00","81","134","83","2"
"8455","178196","193767","Pavel Sultes","1985-09-15 00:00:00","68","62","38","1"
"8456","98027","199220","Pavel Vidanov","1988-01-08 00:00:00","65","40","64","1"
"8457","107001","186882","Pavels Steinbors","1985-09-21 00:00:00","66","331","47","1"
"8458","16493","190450","Pavle Ninkov","1985-04-20 00:00:00","71","57","76","1"
"8459","106641","221913","Pavle Popara","1987-05-20 00:00:00","60","44","2","1"
"8460","176682","210428","Pavol Bajza","1991-09-04 00:00:00","62","308","2","1"
"8461","139779","209418","Pavol Cicman","1985-01-30 00:00:00","62","54","18","1"
"8462","72448","210696","Pavol Farkas","1985-03-27 00:00:00","73","44","2","1"
"8463","12374","186630","Pavol Stano","1977-09-29 00:00:00","66","41","179","1"
"8464","23463","100574","Pawel Abbott","1982-05-05 00:00:00","67","85","9","1"
"8465","357302","223777","Pawel Baranowski","1990-10-11 00:00:00","62","58","34","1"
"8466","30978","105827","Pawel Brozek","1983-04-21 00:00:00","76","114","122","2"
"8467","406505","213404","Pawel Dawidowicz","1995-05-20 00:00:00","65","50","25","1"
"8468","36641","165033","Pawel Golanski","1982-10-12 00:00:00","70","61","118","1"
"8469","480964","219661","Pawel Jaroszynski","1994-10-02 00:00:00","60","55","31","1"
"8470","13345","148526","Pawel Kieszek","1984-04-16 00:00:00","75","374","143","2"
"8471","465797","224063","Pawel Moskwik","1992-06-08 00:00:00","62","55","10","1"
"8472","275765","210414","Pawel Oleksy","1991-04-01 00:00:00","64","65","60","1"
"8473","212377","204687","Pawel Olkowski","1990-02-13 00:00:00","75","63","110","2"
"8474","13327","162275","Pawel Sasin","1983-10-02 00:00:00","64","125","41","1"
"8475","69258","153222","Pawel Sobolewski","1979-06-20 00:00:00","68","57","134","1"
"8476","385273","213449","Pawel Stolarski","1996-01-28 00:00:00","63","53","19","1"
"8477","13513","105833","Pawel Strak","1983-03-24 00:00:00","70","42","45","1"
"8478","158582","192361","Pawel Wojciechowski","1990-04-24 00:00:00","65","50","4","2"
"8479","206695","203568","Pawel Wszolek","1992-04-30 00:00:00","72","56","69","2"
"8480","522276","221970","Pawel Zielinski","1990-07-17 00:00:00","65","58","51","1"
"8481","363906","210592","Pecks","1993-04-10 00:00:00","67","63","39","1"
"8482","489710","219258","Pedrao","1992-12-18 00:00:00","70","55","19","1"
"8483","114724","186823","Pedrinho","1985-03-06 00:00:00","71","64","95","2"
"8484","11746","1221","Pedro Alves","1979-02-08 00:00:00","66","329","2","1"
"8485","291635","206222","Pedro Bigas","1990-05-15 00:00:00","73","62","61","1"
"8486","150769","184869","Pedro Botelho","1989-12-14 00:00:00","73","61","25","2"
"8487","680031","224019","Pedro Chirivella","1997-05-23 00:00:00","57","61","1","1"
"8488","186677","218988","Pedro Coronas","1990-09-19 00:00:00","66","50","19","1"
"8489","40180","179873","Pedro Correia","1987-03-27 00:00:00","65","59","14","1"
"8490","43284","138934","Pedro Costa","1981-11-21 00:00:00","62","63","31","1"
"8491","32546","161973","Pedro da Silva Moutinho,28","1979-09-09 00:00:00","65","117","27","2"
"8492","40965","47615","Pedro Emanuel","1975-02-11 00:00:00","75","123","3","1"
"8493","304856","207929","Pedro Henrique","1990-06-16 00:00:00","75","57","75","2"
"8494","6824","9003","Pedro Kamata","1981-09-06 00:00:00","72","45","1","1"
"8495","358221","213346","Pedro Lemos","1993-03-17 00:00:00","59","44","1","1"
"8496","75192","175379","Pedro Leon","1986-11-24 00:00:00","80","59","168","1"
"8497","37597","157479","Pedro Lopez","1983-11-01 00:00:00","75","141","147","1"
"8498","163919","200054","Pedro Mba Obiang","1992-03-27 00:00:00","74","36","99","2"
"8499","154264","200677","Pedro Mendes","1990-10-01 00:00:00","73","49","51","3"
"8500","30585","17887","Pedro Mendes","1979-02-26 00:00:00","79","150","68","2"
"8501","566379","227539","Pedro Monteiro","1994-01-30 00:00:00","65","49","2","1"
"8502","50473","191725","Pedro Morales","1985-05-25 00:00:00","77","47","13","1"
"8503","11849","199848","Pedro Moreira","1989-03-15 00:00:00","69","63","52","1"
"8504","185701","13117","Pedro Moreira","1983-10-01 00:00:00","66","55","60","1"
"8505","40668","178625","Pedro Mosquera","1988-04-21 00:00:00","78","57","82","1"
"8506","35638","146659","Pedro Munitis","1975-06-19 00:00:00","82","146","109","1"
"8507","570835","224538","Pedro Nuno","1995-01-13 00:00:00","65","57","13","1"
"8508","28468","176762","Pedro Oldoni","1985-09-26 00:00:00","71","122","11","2"
"8509","201918","194224","Pedro Orfila Artime","1988-03-06 00:00:00","67","53","10","1"
"8510","34551","8214","Pedro Pele Monteiro","1978-05-02 00:00:00","66","89","7","2"
"8511","660010","230824","Pedro Pereira","1998-01-22 00:00:00","65","48","7","1"
"8512","96854","176491","Pedro Pereira","1984-01-03 00:00:00","64","44","12","1"
"8513","29036","192252","Pedro Queiros","1984-08-08 00:00:00","68","38","115","1"
"8514","243649","220765","Pedro Ramirez","1992-08-24 00:00:00","65","55","3","1"
"8515","31302","177945","Pedro Ribeiro","1983-01-21 00:00:00","65","60","26","1"
"8516","75619","145269","Pedro Rios","1981-12-12 00:00:00","75","48","71","1"
"8517","150250","189505","Pedro Rodriguez","1987-07-28 00:00:00","85","52","160","2"
"8518","11716","20490","Pedro Roma","1970-08-13 00:00:00","72","352","2","1"
"8519","281628","211119","Pedro Santos","1988-04-22 00:00:00","74","53","54","1"
"8520","181356","194061","Pedro Seabra","1987-11-11 00:00:00","64","136","19","1"
"8521","19446","159424","Pedro Silva","1981-04-25 00:00:00","72","143","33","1"
"8522","164053","219181","Pedro Tiba","1988-08-31 00:00:00","75","52","50","1"
"8523","164354","193870","Pedro Trigueira","1988-01-04 00:00:00","71","357","33","1"
"8524","27419","30458","Peer Kluge","1980-11-22 00:00:00","77","142","50","1"
"8525","450708","218047","Peet Bijen","1995-01-28 00:00:00","65","49","17","1"
"8526","39991","12666","Peguy Luyindula","1979-05-25 00:00:00","81","31","44","1"
"8527","214397","204332","Pele van Anholt","1991-04-23 00:00:00","71","51","112","1"
"8528","163605","194020","Pele","1991-09-29 00:00:00","76","53","68","1"
"8529","97490","182626","Pele","1987-09-14 00:00:00","75","147","17","1"
"8530","243827","204467","Pelle Jensen","1992-05-24 00:00:00","62","61","2","1"
"8531","574630","225187","Pelle van Amersfoort","1996-04-01 00:00:00","62","59","2","1"
"8532","172901","193749","Peniel Kokou Mlapa","1991-02-20 00:00:00","73","45","31","1"
"8533","30660","24630","Pepe Reina","1982-08-31 00:00:00","85","424","249","3"
"8534","25921","120533","Pepe","1983-02-26 00:00:00","85","47","192","1"
"8535","429224","213319","Pepe","1988-03-04 00:00:00","63","59","2","1"
"8536","40108","152996","Per Ciljan Skjelbred","1987-06-16 00:00:00","78","39","104","1"
"8537","24013","41378","Per Kroeldrup","1979-07-31 00:00:00","80","149","86","2"
"8538","35606","53612","Per Mertesacker","1984-09-29 00:00:00","87","133","238","2"
"8539","40093","24932","Per Nilsson","1982-09-15 00:00:00","74","58","84","1"
"8540","5247","112560","Perez Richi","1977-04-14 00:00:00","67","118","16","1"
"8541","39487","172233","Perparim Hetemaj","1986-12-12 00:00:00","76","47","160","1"
"8542","254975","202164","Perry Kitchen","1992-02-29 00:00:00","70","64","9","1"
"8543","265944","233223","Petar Brlek","1994-01-29 00:00:00","59","59","2","1"
"8544","193202","198195","Petar Sliskovic","1991-02-21 00:00:00","68","55","11","2"
"8545","30830","51257","Peter Crouch","1981-01-30 00:00:00","79","53","190","1"
"8546","9213","200585","Peter Czvitkovics","1983-02-10 00:00:00","70","57","11","1"
"8547","37866","35491","Peter Delorge","1980-04-19 00:00:00","65","58","67","1"
"8548","23918","33335","Peter Enckelman","1977-03-10 00:00:00","73","375","54","1"
"8549","39977","163480","Peter Franquart","1985-01-04 00:00:00","65","46","79","2"
"8550","72458","189799","Peter Grajciar","1983-09-17 00:00:00","63","63","12","1"
"8551","3512","53071","Peter Halmosi","1979-09-25 00:00:00","75","143","4","1"
"8552","33272","18739","Peter Jehle","1982-01-22 00:00:00","67","321","64","1"
"8553","26677","170446","Peter Jungschlaeger","1984-05-22 00:00:00","64","47","47","1"
"8554","33098","152618","Peter Kovacs","1978-02-07 00:00:00","70","55","15","1"
"8555","36412","109724","Peter Loevenkrands","1980-01-29 00:00:00","77","144","28","1"
"8556","33637","4353","Peter Luccin","1979-04-09 00:00:00","80","124","19","2"
"8557","32960","49221","Peter MacDonald","1980-11-17 00:00:00","61","47","21","1"
"8558","33676","139756","Peter Mollez","1983-09-23 00:00:00","61","307","8","1"
"8559","26545","54018","Peter Niemeyer","1983-11-22 00:00:00","73","48","83","1"
"8560","25550","137671","Peter Odemwingie","1981-07-15 00:00:00","83","84","94","1"
"8561","118896","189217","Peter Pawlett","1991-02-03 00:00:00","70","62","105","1"
"8562","12330","190854","Peter Pekarik","1986-10-30 00:00:00","76","58","114","1"
"8563","26665","148818","Peter Reekers","1981-06-02 00:00:00","64","92","4","1"
"8564","338979","192804","Peter Sladek","1989-07-07 00:00:00","62","69","3","1"
"8565","27508","16005","Peter van der Heyden","1976-07-16 00:00:00","72","129","53","2"
"8566","46130","28157","Peter van der Vlag","1977-12-05 00:00:00","61","312","2","1"
"8567","243473","210488","Peter van Ooijen","1992-02-16 00:00:00","68","53","17","1"
"8568","23806","162314","Peter Whittingham","1984-09-08 00:00:00","74","45","30","1"
"8569","26532","51358","Peter Wisgerhof","1979-11-19 00:00:00","74","46","108","1"
"8570","22418","171805","Peterson Pecanha","1980-01-11 00:00:00","74","365","56","1"
"8571","30789","4083","Petit","1976-09-25 00:00:00","79","146","86","1"
"8572","30859","48940","Petr Cech","1982-05-20 00:00:00","89","445","251","1"
"8573","10967","190873","Petr Jiracek","1986-03-02 00:00:00","76","47","38","1"
"8574","27315","102129","Petri Pasanen","1980-09-24 00:00:00","81","89","53","1"
"8575","535600","222709","Petros","1989-05-29 00:00:00","76","62","27","1"
"8576","281974","205713","Petrus Boumal Mayega","1993-04-20 00:00:00","57","51","6","1"
"8577","40341","158933","Petter Andersson","1985-02-20 00:00:00","73","52","39","1"
"8578","30826","12766","Petter Hansson","1976-12-14 00:00:00","77","45","95","1"
"8579","36786","163261","Phil Bardsley","1985-06-28 00:00:00","75","40","176","1"
"8580","23268","53914","Phil Jagielka","1982-08-17 00:00:00","82","269","224","1"
"8581","186137","194957","Phil Jones","1992-02-21 00:00:00","80","51","123","1"
"8582","22982","171690","Philip Chidi Onyemah","1984-02-20 00:00:00","64","123","22","1"
"8583","39081","181307","Philip Haglund","1987-03-22 00:00:00","69","47","13","1"
"8584","276700","211872","Philip Heise","1991-06-20 00:00:00","70","67","1","1"
"8585","30371","249","Philip Neville","1977-01-21 00:00:00","78","41","131","1"
"8586","570359","224376","Philipe Sampaio","1994-11-11 00:00:00","65","65","33","1"
"8587","134217","193311","Philipp Bargfrede","1989-03-03 00:00:00","74","54","117","1"
"8588","39898","104088","Philipp Boenig","1980-03-20 00:00:00","68","56","25","1"
"8589","30835","52846","Philipp Degen","1983-02-15 00:00:00","75","129","68","3"
"8590","33488","116959","Philipp Haastrup","1982-03-05 00:00:00","65","50","31","1"
"8591","38668","122718","Philipp Heerwagen","1983-04-13 00:00:00","71","348","33","1"
"8592","177941","204690","Philipp Hosiner","1989-05-15 00:00:00","73","69","7","2"
"8593","30894","121939","Philipp Lahm","1983-11-11 00:00:00","87","47","222","1"
"8594","488298","212187","Philipp Max","1993-09-30 00:00:00","70","57","23","1"
"8595","42237","176427","Philipp Muntwiler","1987-02-25 00:00:00","62","53","122","1"
"8596","664585","229701","Philipp Ochs","1997-04-17 00:00:00","63","49","6","1"
"8597","200962","198202","Philipp Wollscheid","1989-03-06 00:00:00","78","43","139","2"
"8598","135247","216186","Philipp Zulechner","1990-04-12 00:00:00","66","51","2","2"
"8599","37988","8834","Philippe Clement","1974-03-22 00:00:00","76","141","55","1"
"8600","184536","189242","Philippe Coutinho","1992-06-12 00:00:00","84","48","125","3"
"8601","26015","1647","Philippe Delaye","1975-06-26 00:00:00","69","117","3","1"
"8602","121080","188772","Philippe Koch","1991-02-08 00:00:00","66","50","193","1"
"8603","25792","47702","Philippe Montandon","1982-07-15 00:00:00","61","48","53","1"
"8604","30890","49966","Philippe Senderos","1985-02-14 00:00:00","81","93","90","4"
"8605","393232","203105","Phillip Roberts","1994-04-07 00:00:00","65","59","12","1"
"8606","30453","41635","Phillippe Mexes","1982-03-30 00:00:00","85","161","148","1"
"8607","553849","211515","Pierluigi Gollini","1995-03-18 00:00:00","70","345","28","1"
"8608","171472","181343","Pierre Bengtsson","1988-04-12 00:00:00","73","51","24","1"
"8609","466443","223668","Pierre Bourdin","1994-01-06 00:00:00","64","38","22","1"
"8610","25575","182432","Pierre Boya","1984-01-16 00:00:00","66","53","22","1"
"8611","27120","177464","Pierre de Wit","1987-09-26 00:00:00","69","52","31","1"
"8612","26121","172199","Pierre Ducasse","1987-05-07 00:00:00","70","52","35","1"
"8613","215823","201512","Pierre Sagna","1990-08-21 00:00:00","68","38","23","1"
"8614","25574","142444","Pierre Webo","1982-01-20 00:00:00","78","84","49","1"
"8615","23628","146688","Pierre Wome","1979-03-26 00:00:00","78","45","29","1"
"8616","35407","9799","Pierre-Alain Frau","1980-04-15 00:00:00","77","131","70","1"
"8617","150565","188567","Pierre-Emerick Aubameyang","1989-06-18 00:00:00","84","48","181","2"
"8618","266523","213648","Pierre-Emil Hoejbjerg","1995-08-05 00:00:00","74","50","28","1"
"8619","193530","198196","Pierre-Michel Lasogga","1991-12-15 00:00:00","78","41","80","1"
"8620","280134","205578","Pierre-Yves Ngawa","1992-02-09 00:00:00","66","49","53","1"
"8621","307017","208324","Pierre-Yves Polomat","1993-12-27 00:00:00","69","60","9","1"
"8622","310836","209781","Pierrick Capelle","1987-04-15 00:00:00","69","62","15","1"
"8623","185618","193161","Pierrick Cros","1991-06-23 00:00:00","70","344","51","2"
"8624","179893","188383","Pierrick Valdivia","1988-04-18 00:00:00","69","48","32","1"
"8625","37216","177152","Piet Velthuizen","1986-11-03 00:00:00","77","378","156","2"
"8626","465746","216334","Pieter Gerkens","1995-02-17 00:00:00","68","54","21","1"
"8627","166660","184099","Pieter Nys","1989-07-13 00:00:00","58","55","1","1"
"8628","36849","49920","Pieterjan Monteyne","1983-01-01 00:00:00","66","63","170","1"
"8629","33414","138885","Pietro Accardi","1982-09-12 00:00:00","80","148","39","1"
"8630","39522","178389","Pietro Marino","1986-11-21 00:00:00","64","313","1","1"
"8631","281762","205812","Pietro Terracciano","1990-03-08 00:00:00","67","320","2","1"
"8632","301805","17992","Pintassilgo","1985-06-30 00:00:00","71","68","69","1"
"8633","43321","105834","Piotr Brozek","1983-04-21 00:00:00","65","121","95","1"
"8634","13437","155657","Piotr Celeban","1985-06-25 00:00:00","72","46","155","1"
"8635","69637","180430","Piotr Grzelczak","1988-03-02 00:00:00","69","66","89","1"
"8636","178435","199684","Piotr Malarczyk","1991-08-01 00:00:00","65","60","104","1"
"8637","92718","183233","Piotr Malinowski","1984-03-24 00:00:00","60","39","38","1"
"8638","263712","205813","Piotr Mrozinski","1992-08-24 00:00:00","60","48","21","1"
"8639","69280","165156","Piotr Petasz","1984-06-27 00:00:00","59","50","12","1"
"8640","491437","220607","Piotr Piwowar","1994-01-21 00:00:00","50","40","1","1"
"8641","13533","186586","Piotr Polczak","1986-08-25 00:00:00","67","58","90","1"
"8642","69619","177920","Piotr Stawarczyk","1983-09-29 00:00:00","65","48","130","1"
"8643","155611","193087","Piotr Tomasik","1987-10-31 00:00:00","64","53","48","1"
"8644","39106","121945","Piotr Trochowski","1984-03-22 00:00:00","82","158","108","2"
"8645","69061","172002","Piotr Wisniewski","1982-08-11 00:00:00","65","67","95","1"
"8646","289119","205901","Piotr Witasik","1992-12-04 00:00:00","58","53","5","1"
"8647","463950","217591","Piotr Zemlo","1995-07-10 00:00:00","55","53","1","1"
"8648","362212","210406","Piotr Zielinski","1994-05-20 00:00:00","74","50","46","1"
"8649","361752","222364","Piqueti","1993-02-12 00:00:00","64","60","1","1"
"8650","164350","199228","Pires","1981-04-01 00:00:00","65","55","11","1"
"8651","34267","158905","Pirmin Schwegler","1987-03-09 00:00:00","77","56","144","1"
"8652","150328","186100","Piscu","1987-02-25 00:00:00","69","101","19","2"
"8653","43372","153934","Piti","1981-05-26 00:00:00","77","48","119","1"
"8654","186748","197965","Pizzi","1989-10-06 00:00:00","79","62","128","2"
"8655","255538","233188","Plamen Krachunov","1989-01-11 00:00:00","55","38","1","1"
"8656","40607","139385","Polga","1979-02-09 00:00:00","79","149","67","1"
"8657","174031","194201","Pontus Jansson","1991-02-13 00:00:00","75","41","13","1"
"8658","31627","176731","Pontus Wernbloom","1986-06-25 00:00:00","79","58","60","1"
"8659","131980","220079","Povilas Leimonas","1987-11-16 00:00:00","59","61","12","1"
"8660","585352","218746","Pozo","1996-03-15 00:00:00","69","38","1","1"
"8661","164190","191169","Predrag Stevanovic","1991-03-03 00:00:00","67","53","1","1"
"8662","93850","190716","Prejuce Nakoulma","1987-04-21 00:00:00","75","64","76","1"
"8663","562035","225850","Presnel Kimpembe","1995-08-13 00:00:00","62","53","5","1"
"8664","92790","184836","Prince Buaben","1988-04-23 00:00:00","70","56","124","1"
"8665","266546","204886","Prince Desir Gouano","1993-12-24 00:00:00","70","60","46","2"
"8666","94321","183453","Prince Oniangue","1988-11-04 00:00:00","74","52","83","1"
"8667","30358","176024","Prince Tagoe","1986-11-09 00:00:00","72","39","1","1"
"8668","169520","205811","Princewell Okachi","1991-06-20 00:00:00","64","50","57","1"
"8669","402419","212138","Przemyslaw Frankowski","1995-04-12 00:00:00","66","53","55","1"
"8670","40159","155676","Przemyslaw Kazmierczak","1982-05-05 00:00:00","74","141","105","2"
"8671","545065","223305","Przemyslaw Mystkowski","1998-04-25 00:00:00","60","58","4","1"
"8672","69111","165648","Przemyslaw Pitry","1981-09-11 00:00:00","61","62","22","1"
"8673","38604","189240","Przemyslaw Trytko","1987-08-26 00:00:00","61","68","57","1"
"8674","68813","176094","Przemyslaw Tyton","1987-01-04 00:00:00","78","383","129","3"
"8675","26608","52050","Purrel Fraenkel","1976-10-08 00:00:00","67","57","51","1"
"8676","562849","209503","Queensy Menig","1995-08-19 00:00:00","68","55","27","1"
"8677","562721","225584","Quentin Cornette","1994-01-17 00:00:00","64","55","1","1"
"8678","46891","179794","Quentin Othon","1988-03-27 00:00:00","68","48","32","1"
"8679","277826","184243","Quentin Pottiez","1991-05-15 00:00:00","63","47","3","1"
"8680","26410","157888","Quentin Westberg","1986-04-25 00:00:00","66","336","2","1"
"8681","30967","20731","Quim","1975-11-13 00:00:00","81","400","83","1"
"8682","23779","162896","Quincy Owusu-Abeyie","1986-04-15 00:00:00","75","112","23","3"
"8683","193174","208808","Quincy Promes","1992-01-04 00:00:00","80","49","31","1"
"8684","359194","174009","Quini","1985-10-29 00:00:00","56","127","32","1"
"8685","35580","9656","Quinton Fortune","1977-05-21 00:00:00","78","109","5","1"
"8686","38464","110317","Quique Alvarez","1975-07-20 00:00:00","78","143","1","1"
"8687","314820","208629","Quique Rivero","1992-04-16 00:00:00","62","51","4","1"
"8688","23080","5138","Rab Douglas","1972-04-24 00:00:00","62","310","30","1"
"8689","97496","182628","Rabiola","1989-07-25 00:00:00","70","53","56","2"
"8690","26360","5336","Rabiu Afolabi","1980-04-18 00:00:00","76","128","29","1"
"8691","278338","205188","Rachid Alioui","1992-06-18 00:00:00","67","54","11","1"
"8692","26646","156275","Rachid Bouaouzan","1984-02-20 00:00:00","68","55","2","1"
"8693","149258","165314","Rachid Bourabia","1985-03-22 00:00:00","67","39","73","1"
"8694","21834","163184","Rachid Farssi","1985-01-15 00:00:00","66","58","93","1"
"8695","210120","210372","Rachid Ghezzal","1992-05-09 00:00:00","74","55","32","1"
"8696","22543","167397","Radamel Falcao","1986-02-10 00:00:00","90","43","147","4"
"8697","438456","229758","Rade Krunic","1993-10-07 00:00:00","67","59","5","1"
"8698","24634","141266","Radek Cerny","1974-02-18 00:00:00","72","350","5","1"
"8699","94419","189569","Radek Dejmek","1988-02-02 00:00:00","65","43","83","2"
"8700","69825","185051","Radek Petr","1987-02-24 00:00:00","64","324","14","1"
"8701","27451","138461","Radim Kucera","1974-03-01 00:00:00","72","46","28","1"
"8702","41433","178518","Radja Nainggolan","1988-05-04 00:00:00","83","55","200","1"
"8703","155355","195087","Radosav Petrovic","1989-03-08 00:00:00","73","51","10","1"
"8704","34590","53765","Radoslav Kovac","1979-11-27 00:00:00","73","135","60","2"
"8705","43208","141092","Radoslav Zabavnik","1980-09-16 00:00:00","74","82","56","1"
"8706","13471","162265","Radoslaw Cierzniak","1983-04-24 00:00:00","66","331","149","2"
"8707","69382","165615","Radoslaw Janukiewicz","1984-05-05 00:00:00","67","328","91","1"
"8708","412981","209417","Radoslaw Murawski","1994-04-22 00:00:00","67","54","67","1"
"8709","117556","204255","Radoslaw Pruchnik","1986-10-11 00:00:00","61","40","26","1"
"8710","30976","148434","Radoslaw Sobolewski","1976-12-13 00:00:00","72","147","154","1"
"8711","488710","205639","Rafa Galvez","1993-05-20 00:00:00","63","53","1","1"
"8712","184623","194997","Rafa Garcia","1986-01-14 00:00:00","66","57","1","1"
"8713","75214","164909","Rafa Jorda","1984-01-01 00:00:00","68","58","7","1"
"8714","75397","171067","Rafa Lopez","1985-04-09 00:00:00","77","55","122","2"
"8715","477023","216547","Rafa Silva","1993-05-17 00:00:00","78","51","72","1"
"8716","721133","218936","Rafa Soares","1995-05-09 00:00:00","70","60","15","1"
"8717","186673","217544","Rafa Sousa","1988-06-25 00:00:00","66","47","29","1"
"8718","242901","221911","Rafael Amorim","1987-07-30 00:00:00","65","62","24","1"
"8719","38036","146003","Rafael Barber","1980-08-02 00:00:00","71","138","20","1"
"8720","96914","183257","Rafael Bastos","1985-01-01 00:00:00","68","62","4","1"
"8721","364217","209896","Rafael Batatinha","1990-02-09 00:00:00","69","53","5","1"
"8722","45306","178571","Rafael Bracalli","1981-05-05 00:00:00","77","382","135","1"
"8723","245412","195838","Rafael Crivellaro","1989-02-18 00:00:00","68","20","26","2"
"8724","500575","224655","Rafael Defendi","1983-12-22 00:00:00","69","344","37","1"
"8725","20329","198743","Rafael Dias","1991-01-29 00:00:00","65","62","11","1"
"8726","181425","194742","Rafael Galhardo","1991-10-30 00:00:00","73","56","1","1"
"8727","214450","204682","Rafael Lopes","1991-07-28 00:00:00","68","57","57","1"
"8728","19285","159167","Rafael Marques","1983-09-21 00:00:00","73","51","27","1"
"8729","30740","26709","Rafael Marquez","1979-02-13 00:00:00","86","107","66","2"
"8730","213317","199205","Rafael Martinho","1988-04-15 00:00:00","74","47","34","1"
"8731","211118","200984","Rafael Martins","1989-03-17 00:00:00","77","60","55","2"
"8732","19232","165586","Rafael Miranda","1984-08-11 00:00:00","74","46","91","1"
"8733","116243","193359","Rafael Romo","1990-02-25 00:00:00","68","331","1","1"
"8734","20342","164102","Rafael Santos","1984-11-10 00:00:00","70","47","2","1"
"8735","74743","113399","Rafael Sastre","1975-10-20 00:00:00","69","144","48","1"
"8736","26157","49461","Rafael Schmitz","1980-12-17 00:00:00","81","141","44","1"
"8737","127374","187598","Rafael Toloi","1990-10-10 00:00:00","74","63","25","1"
"8738","30840","45574","Rafael van der Vaart","1983-02-11 00:00:00","87","55","165","3"
"8739","361314","215662","Rafael Veloso","1993-11-03 00:00:00","61","305","1","1"
"8740","105828","140082","Rafael","1982-03-03 00:00:00","75","363","69","1"
"8741","172157","192397","Rafael","1990-05-20 00:00:00","77","382","30","1"
"8742","38994","210342","Rafael","1990-07-09 00:00:00","80","62","114","2"
"8743","522846","219610","Rafael","1994-01-19 00:00:00","61","45","2","1"
"8744","68766","176207","Rafal Boguski","1984-06-09 00:00:00","69","91","105","1"
"8745","136539","194333","Rafal Gikiewicz","1987-10-26 00:00:00","71","361","41","1"
"8746","68732","176253","Rafal Grodzicki","1983-10-28 00:00:00","66","61","164","1"
"8747","93839","179051","Rafal Grzelak","1988-08-07 00:00:00","61","59","17","1"
"8748","79241","182844","Rafal Grzyb","1983-01-16 00:00:00","67","50","186","1"
"8749","237620","201132","Rafal Janicki","1992-07-05 00:00:00","66","61","128","1"
"8750","69009","188936","Rafal Kosznik","1983-12-17 00:00:00","66","63","85","1"
"8751","656698","229981","Rafal Makowski","1996-08-05 00:00:00","55","63","3","1"
"8752","69101","165724","Rafal Murawski","1981-10-09 00:00:00","73","44","142","1"
"8753","127959","203558","Rafal Pietrzak","1992-01-30 00:00:00","61","55","5","1"
"8754","206793","204078","Rafal Wolski","1992-11-10 00:00:00","71","57","31","3"
"8755","25819","144622","Raffael","1985-03-28 00:00:00","81","54","191","1"
"8756","80126","184320","Raffaele Bianco","1987-08-25 00:00:00","69","54","21","1"
"8757","135335","169495","Raffaele De Vita","1987-09-23 00:00:00","64","54","21","1"
"8758","193439","198223","Raffaele Maiello","1991-07-10 00:00:00","67","50","5","1"
"8759","41413","159284","Raffaele Palladino","1984-04-17 00:00:00","78","137","73","1"
"8760","189283","205691","Raffaele Pucino","1991-05-03 00:00:00","67","56","1","1"
"8761","5223","137425","Raffaele Rubino","1978-01-09 00:00:00","63","52","7","1"
